customerID,TenureBand,ARPU,ChargeRatio,ServiceCount,ContractRiskFlag,ValueTier,AutoPayFlag
6963-KQYQB,49-72 months,25.210714285714285,0.9539594843462247,0,0,Low,0
5934-RMPOV,13-24 months,82.57954545454545,1.0262831980184395,1,1,High,0
1207-BLKSA,49-72 months,24.13653846153846,0.9549836666401085,0,0,Low,0
4088-YLDSU,49-72 months,104.41909090909091,0.9974229721141206,4,0,Premium,0
8316-BBQAY,49-72 months,60.324615384615385,0.9937900079059448,5,0,Medium,1
1166-PQLGG,49-72 months,20.325694444444444,0.9618367556117394,0,0,Low,1
3146-JTQHR,7-12 months,18.945,1.0345737661652152,0,0,Low,1
4291-YZODP,7-12 months,13.828571428571427,1.449896694214876,0,0,Low,0
4395-PZMSN,0-6 months,81.7,1.047123623011016,2,1,High,0
6427-FEFIG,13-24 months,76.94375000000001,1.0215254650312726,4,0,High,1
0017-IUDMW,49-72 months,117.45486111111111,0.9944245720873858,6,0,Premium,1
8706-HRADD,13-24 months,48.166666666666664,0.9041522491349481,3,1,Medium,0
9955-QOPOY,49-72 months,61.78840579710145,0.9840033775859642,5,0,Medium,1
4385-ZKVNW,25-48 months,57.934090909090905,0.9476285747911027,2,1,Medium,1
5446-DKWYW,49-72 months,65.00081967213114,1.0030642740949043,2,0,Medium,0
2034-CGRHZ,13-24 months,104.02916666666665,0.989626306724877,4,1,Premium,1
5797-APWZC,0-6 months,90.6,1.0,2,1,Premium,0
3683-QKIUE,0-6 months,48.00833333333333,1.0581496268009025,1,1,Medium,1
4228-ZGYUW,0-6 months,92.025,0.97853844064113,2,1,Premium,0
9031-ZVQPT,49-72 months,108.89722222222223,0.9935974287682066,5,0,Premium,0
2990-IAJSV,49-72 months,92.12152777777777,0.9986807885115526,6,0,Premium,1
8107-KNCIM,13-24 months,72.38214285714285,1.0375487245275572,0,1,High,0
9027-YFHQJ,7-12 months,21.849999999999998,1.1464530892448515,0,1,Low,1
5176-LDKUH,25-48 months,78.596875,0.9561448848952329,1,0,High,0
4644-OBGFZ,49-72 months,18.66090909090909,1.0449651678277392,0,0,Low,0
7926-IJOOU,0-6 months,19.3,1.0,0,1,Low,1
6480-YAGIY,25-48 months,111.81888888888889,1.00340828919781,6,0,Premium,1
4029-HPFVY,0-6 months,73.46666666666667,0.9568965517241379,0,1,High,0
7602-DBTOU,49-72 months,19.950704225352112,0.982421461348394,0,0,Low,0
5345-BMKWB,7-12 months,19.79375,1.0230502052415535,0,1,Low,0
3519-ZKXGG,0-6 months,85.53333333333335,0.8867887763055338,0,1,High,0
5457-COLHT,49-72 months,80.3268115942029,1.0040234188234658,5,0,High,1
6416-TVAIH,0-6 months,68.5,1.0,0,1,Medium,0
5451-YHYPW,49-72 months,117.27361111111112,0.9870080651846939,6,0,Premium,1
5108-ADXWO,7-12 months,71.97727272727273,1.0211556678244393,1,1,High,0
7998-WNZEM,49-72 months,80.39718309859154,1.0025226866612944,5,0,High,1
3066-RRJIO,0-6 months,69.95,1.0,0,1,Medium,0
4664-NJCMS,25-48 months,61.1,0.9746317512274958,5,0,Medium,1
0307-BCOPK,13-24 months,20.415625,0.9331088320832697,0,0,Low,0
7629-WFGLW,49-72 months,97.70982142857143,0.9789189930095491,4,0,Premium,0
2542-HYGIQ,0-6 months,19.95,1.0,0,1,Low,1
6715-OFDBP,0-6 months,69.28,1.0111143187066973,3,1,Medium,0
5016-LIPDW,49-72 months,18.62456140350877,1.0416352675207234,0,0,Low,0
6481-LXPWL,49-72 months,35.205357142857146,1.0254121227491757,2,0,Low,1
1567-DSCIC,7-12 months,96.70625,0.9720157694047696,3,1,Premium,0
2150-UWTFY,13-24 months,64.63863636363637,0.9460286206532822,3,1,Medium,0
6124-ACRHJ,0-6 months,19.75,1.0,0,1,Low,0
9362-MWODR,25-48 months,61.50875,1.0421281524986281,3,1,Medium,1
9975-GPKZU,25-48 months,18.619565217391305,1.0607122008172796,0,0,Low,1
9625-RZFUK,49-72 months,20.2515873015873,0.9727632558686367,0,0,Low,0
5153-LXKDT,49-72 months,109.81617647058823,1.0034951456310681,5,0,Premium,0
5161-UBZXI,49-72 months,105.2427536231884,1.0105208799531793,5,0,Premium,1
1020-JPQOW,49-72 months,91.36785714285715,0.9910487433061016,3,1,Premium,0
7919-ZODZZ,7-12 months,66.005,0.9984092114233771,3,0,Medium,0
0565-JUPYD,49-72 months,104.61587301587302,0.9988923954603386,5,0,Premium,1
6867-ACCZI,13-24 months,50.33958333333334,1.0429168563506186,5,0,Medium,0
5939-XAIXZ,13-24 months,54.415789473684214,1.0309507689331656,1,1,Medium,0
9054-FOWNV,13-24 months,85.68863636363636,1.0357266000053047,2,1,High,0
2683-BPJSO,25-48 months,85.07241379310345,0.9926837177252645,2,1,High,0
2157-MXBJS,13-24 months,76.11153846153846,0.9893375107382889,3,0,High,0
8207-VVMYB,49-72 months,28.670714285714286,0.9068487007648421,0,0,Low,1
9732-EQMWY,49-72 months,102.55102040816327,0.9692736318407961,4,1,Premium,0
9360-AHGNL,25-48 months,112.3313953488372,0.9752393768438486,5,0,Premium,0
1087-UDSIH,0-6 months,19.916666666666668,0.9841004184100418,0,1,Low,0
5269-NRGDP,25-48 months,73.5297619047619,0.9948352626892255,4,0,High,0
6195-MELTI,49-72 months,54.99473684210526,0.993731457555747,2,0,Medium,0
5485-WUYWF,0-6 months,47.275,1.4045478582760447,3,1,Medium,1
2121-JAFOM,49-72 months,115.44999999999999,1.0008661758336943,6,0,Premium,1
8818-DOPVL,25-48 months,105.7358695652174,0.9878388519382792,4,1,Premium,0
2632-UCGVD,49-72 months,104.11969696969696,0.9609132845355725,3,1,Premium,1
5445-PZWGX,49-72 months,105.31048387096774,0.9685645365087874,4,0,Premium,0
1227-UDMZR,49-72 months,92.19305555555555,0.9886861808704562,6,0,Premium,1
5198-HQAEN,25-48 months,90.44571428571429,0.9917551175132676,3,0,Premium,0
9170-CCKOU,13-24 months,85.53823529411765,1.0544991919678162,3,1,High,1
2167-FQSTQ,49-72 months,94.2513888888889,0.9803569060284995,6,0,Premium,0
2819-GWENI,25-48 months,19.392857142857142,1.0261510128913442,0,0,Low,0
1043-YCUTE,49-72 months,23.699107142857144,1.0612214143088572,0,0,Low,1
3814-MLAXC,25-48 months,77.55322580645162,1.0296154566062847,1,1,High,1
3572-UUHRS,25-48 months,19.273333333333333,0.9780352819093739,0,0,Low,1
2692-PFYTJ,0-6 months,25.75,1.0,0,1,Low,0
1226-UDFZR,0-6 months,57.35,0.8648648648648649,1,1,Medium,0
5955-EPOAZ,0-6 months,18.25,1.1479452054794521,0,1,Low,0
6821-JPCDC,25-48 months,97.76979166666666,0.9926378930097274,4,0,Premium,0
8815-LMFLX,25-48 months,21.874000000000002,1.161195940385846,0,1,Low,1
9135-HSWOC,49-72 months,19.90703125,0.9896000941878262,0,0,Low,1
8582-KRHPJ,49-72 months,35.648,0.9818222621184919,2,1,Low,0
5811-IWXYM,49-72 months,101.94423076923077,0.993190092622286,3,0,Premium,1
7044-YAACC,0-6 months,70.0875,1.001605136436597,0,1,Medium,0
8189-XRIKE,25-48 months,90.5609375,1.0042961403750927,2,1,Premium,0
1506-YJTYT,25-48 months,74.91111111111111,0.9858350637792939,4,0,High,1
4123-DVHPH,7-12 months,89.03333333333333,0.9889554473979782,2,1,High,0
6425-YQLLO,49-72 months,105.68560606060606,1.002501702447941,4,0,Premium,1
5442-UTCVD,0-6 months,85.68333333333334,1.0719704337677494,2,1,High,0
2228-BZDEE,49-72 months,19.989814814814817,1.0055120663300754,0,0,Low,0
7734-DBOAI,0-6 months,40.1,1.0,2,1,Medium,0
2789-CZANW,49-72 months,109.3328125,1.0088462692752918,5,0,Premium,1
2091-RFFBA,25-48 months,71.5209677419355,1.033263423764743,0,1,High,0
2114-MGINA,13-24 months,80.64999999999999,1.1134531928084315,2,1,High,0
7596-LDUXP,7-12 months,81.58749999999999,1.0436647770798224,2,0,High,1
3740-RLMVT,49-72 months,61.483582089552236,0.9913215516822839,3,0,Medium,1
4489-SNOJF,25-48 months,73.38714285714286,0.9845048762920713,4,1,High,0
2192-OZITF,25-48 months,74.42444444444445,0.9882505747812844,3,0,High,0
5651-CPDND,7-12 months,49.21,0.9347693558219874,0,1,Medium,0
2186-QZEYA,25-48 months,59.27413793103448,0.9877832397684633,2,1,Medium,1
1131-ALZWV,13-24 months,25.21875,0.97546468401487,0,0,Low,1
7729-XBTWX,49-72 months,20.37121212121212,0.9695053923391596,0,0,Low,0
9134-WYRVP,49-72 months,83.66960784313724,1.0320354334860504,2,0,High,0
3284-SVCRO,25-48 months,24.912222222222223,1.0235939520984791,0,0,Low,0
9732-OUYRN,49-72 months,18.748979591836736,1.0133884837270055,0,0,Low,1
0559-CKHUS,25-48 months,17.99310344827586,1.0865274051360676,0,0,Low,0
2931-SVLTV,25-48 months,111.7275,0.9854333087198763,5,1,Premium,1
6899-PPEEA,25-48 months,96.76486486486488,0.9977795156830431,2,1,Premium,0
7504-UWHNB,25-48 months,69.17399999999999,1.0083268279989592,0,1,Medium,0
2582-FFFZR,13-24 months,48.78636363636363,1.0371750675486817,3,1,Medium,0
8908-NMQTX,49-72 months,63.423611111111114,1.034315120989817,6,0,Medium,1
2187-LZGPL,7-12 months,41.9,0.9570405727923629,2,1,Medium,1
1431-AIDJQ,25-48 months,78.88181818181818,1.0407975106603664,5,0,High,1
6288-LBEAR,13-24 months,77.55434782608695,1.0199299229152068,2,1,High,0
4597-NUCQV,13-24 months,101.67291666666667,0.9958404196463332,3,1,Premium,0
9019-QVLZD,0-6 months,79.55,1.0,1,1,High,0
8413-YNHNV,49-72 months,91.62463768115943,0.9893627117571693,6,0,Premium,0
5808-TOTXO,0-6 months,19.133333333333333,1.07404181184669,0,0,Low,1
4369-NYSCF,49-72 months,76.51160714285713,0.9900458613889117,4,0,High,1
6333-YDVLT,49-72 months,109.8253846153846,1.0015899364725824,5,0,Premium,1
5324-KTGCG,49-72 months,21.68661971830986,0.9614223088163664,0,0,Low,0
5599-HVLTW,13-24 months,75.57857142857142,1.0631320291087798,1,1,High,1
7394-LWLYN,0-6 months,61.9,1.1332794830371569,0,1,Medium,0
3707-LRWZD,25-48 months,86.9328125,0.9668386145910096,1,0,High,0
6873-UDNLD,25-48 months,68.275,0.9879165140974002,3,1,Medium,0
2700-LUEVA,0-6 months,20.75,1.0,0,1,Low,1
1455-ESIQH,0-6 months,89.1,1.0,2,1,High,0
0958-YHXGP,7-12 months,71.04285714285714,0.9839131309068972,0,1,High,0
1101-SSWAG,13-24 months,47.41,1.077831681079941,0,1,Medium,0
2979-SXESE,13-24 months,94.54117647058824,0.9985067197610752,3,1,Premium,0
4013-TLDHQ,13-24 months,78.47105263157896,0.9971830041248867,2,1,High,0
5743-KHMNA,49-72 months,26.733802816901406,0.9557188767715085,0,0,Low,1
4194-FJARJ,49-72 months,60.6287037037037,0.9896302631378,2,0,Medium,1
5325-UWTWJ,25-48 months,94.50806451612904,0.9581192934550729,3,1,Premium,1
3969-GYXEL,7-12 months,76.24545454545455,1.0020269464647669,1,1,High,0
9208-OLGAQ,13-24 months,80.20277777777778,1.0591902469435113,2,1,High,0
3244-CQPHU,49-72 months,107.59305555555555,1.0233002439748538,5,0,Premium,1
2674-MLXMN,49-72 months,97.90352112676055,1.017838774878977,3,1,Premium,1
9708-HPXWZ,0-6 months,42.95,1.0570430733410943,3,1,Medium,1
6992-TKNYO,25-48 months,70.2486842105263,0.9822248028620129,3,0,Medium,1
4468-YDOVK,0-6 months,47.04,1.0342261904761905,1,1,Medium,1
3754-DXMRT,0-6 months,46.325,0.9530491095520777,0,1,Medium,0
5792-JALQC,49-72 months,59.67788461538461,1.002884073149118,2,0,Medium,1
7130-VTEWQ,7-12 months,75.78125,0.9995876288659794,0,1,High,0
2200-DSAAL,49-72 months,78.38529411764705,1.0288919740347455,4,0,High,0
4302-ZYFEL,49-72 months,20.33478260869565,1.010583707504811,0,0,Low,1
9351-LZYGF,25-48 months,64.94761904761906,1.022362343280299,3,1,Medium,1
4366-CTOUZ,49-72 months,100.76899999999999,0.9943534221834097,4,0,Premium,0
6121-VZNQB,0-6 months,19.1,1.0,0,1,Low,0
7903-CMPEY,0-6 months,80.3,1.0,1,1,High,0
1518-OMDIK,25-48 months,44.32121212121212,1.0051620402023793,0,1,Medium,1
6671-NGWON,7-12 months,21.514285714285712,0.9458831341301462,0,1,Low,0
0595-ITUDF,49-72 months,93.1328125,0.9856891200402651,3,1,Premium,0
6996-KNSML,0-6 months,74.9,1.0,1,1,High,0
1955-IBMMB,49-72 months,20.208474576271186,0.9995806424557577,0,0,Low,1
0096-BXERS,0-6 months,52.425000000000004,0.960419647114926,0,1,Medium,0
3806-YAZOV,0-6 months,18.666666666666668,1.0071428571428571,0,1,Low,0
7998-ZLXWN,13-24 months,22.053333333333335,0.92729746070133,0,1,Low,1
6253-WRFHY,13-24 months,67.48846153846154,0.9594232632358808,2,0,Medium,0
9133-AYJZG,13-24 months,97.78695652173913,1.0093370681605975,3,1,Premium,1
2675-OTVVJ,25-48 months,90.56935483870969,0.9876409096575427,2,1,Premium,0
8680-CGLTP,25-48 months,58.4896551724138,1.0044511260464568,3,0,Medium,0
8430-TWCBX,49-72 months,21.062244897959182,0.9828012208710819,0,0,Low,1
5018-GWURO,49-72 months,87.55,0.9777270131353512,1,1,High,1
6741-QRLUP,49-72 months,79.29126984126985,1.0127218313031117,5,0,High,1
4737-HOBAX,49-72 months,79.90555555555555,0.9986789960369882,4,0,High,1
0537-QYZZN,13-24 months,77.40625,1.031570448122729,1,1,High,0
3340-QBBFM,25-48 months,55.356944444444444,0.9772938254258976,2,0,Medium,1
1704-NRWYE,7-12 months,83.51666666666667,0.968070245459988,1,1,High,0
2592-SEIFQ,0-6 months,22.316666666666666,1.1090365944734877,0,1,Low,0
8200-KLNYW,13-24 months,81.66428571428571,0.9906411265634568,5,0,High,0
3372-CDXFJ,13-24 months,26.430769230769233,0.9269499417927822,0,0,Low,1
4781-ZXYGU,0-6 months,20.15,1.0,0,1,Low,1
7632-YUTXB,25-48 months,20.804000000000002,0.9637569698134973,0,0,Low,0
2718-YSKCS,49-72 months,19.541549295774647,1.0029910987783344,0,0,Low,1
9896-UYMIE,49-72 months,111.87424242424242,1.0216828961089968,6,0,Premium,1
0853-NWIFK,25-48 months,99.64333333333333,1.006590171612083,4,0,Premium,0
8212-CRQXP,13-24 months,77.56590909090909,1.0313809370330218,1,1,High,1
6980-CDGFC,49-72 months,19.811940298507466,1.0523956606900706,0,0,Low,1
7691-XVTZH,49-72 months,87.85735294117647,1.0238186900557387,2,0,High,1
2520-SGTTA,0-6 months,0.0,0.0,0,0,Low,0
7481-ATQQS,49-72 months,92.16020408163266,0.9857834073319529,2,1,Premium,1
2277-VWCNI,0-6 months,44.9625,1.084236864053378,0,1,Medium,0
1088-CNNKB,49-72 months,80.0031746031746,0.999960319034959,5,0,High,1
8642-GVWRF,0-6 months,82.5,0.9660606060606061,2,1,High,1
1930-BZLHI,13-24 months,20.128571428571426,1.011000709723208,0,0,Low,0
3400-ESFUW,49-72 months,55.38909090909091,1.0390132615546217,3,0,Medium,1
5868-YTYKS,0-6 months,20.25,1.0,0,1,Low,0
3525-DVKFN,13-24 months,21.061764705882354,0.9211004049713726,0,0,Low,0
1482-OXZSY,25-48 months,97.875,1.0257982120051086,3,1,Premium,1
0377-JBKKT,13-24 months,57.809090909090905,1.0024374901714108,3,1,Medium,0
5778-BVOFB,7-12 months,58.89444444444444,1.0102820488633149,2,1,Medium,1
3373-YZZYM,0-6 months,19.2,1.0,0,1,Low,0
2057-ZBLPD,13-24 months,86.12857142857143,1.0043124896334383,1,1,High,0
0228-MAUWC,13-24 months,60.24210526315789,0.9885112703127731,2,1,Medium,0
5502-RLUYV,49-72 months,107.92608695652173,0.9631591669016639,4,1,Premium,0
0023-HGHWL,0-6 months,25.1,1.0,0,1,Low,0
7663-YJHSN,49-72 months,104.95694444444445,0.9904061189111938,5,0,Premium,1
4915-BFSXL,49-72 months,69.41,0.9933727128655814,3,0,Medium,1
3086-RUCRN,49-72 months,99.92424242424242,1.0317816527672479,5,1,Premium,1
5215-LNLDJ,7-12 months,21.292857142857144,1.1600134183160011,0,1,Low,0
7576-JMYWV,25-48 months,108.08913043478262,1.0195289716618732,5,1,Premium,0
9039-RBEEE,25-48 months,48.22692307692307,1.0149932211500121,4,1,Medium,1
0257-KXZGU,25-48 months,63.9234375,0.9769499645572096,2,1,Medium,1
1307-ATKGB,13-24 months,91.13125000000001,0.9826486523558053,3,1,Premium,0
8417-FMLZI,0-6 months,79.59166666666667,1.0497330122500261,2,1,High,1
3714-XPXBW,25-48 months,80.4581081081081,0.9806345420648651,5,1,High,1
1850-AKQEP,7-12 months,22.3375,0.9110240626748742,0,1,Low,0
2824-DXNKN,49-72 months,69.80347222222223,1.0235880497826237,3,0,Medium,1
5227-JSCFE,49-72 months,47.23098591549296,0.9813472893183038,4,0,Medium,1
0848-ZGQIJ,13-24 months,91.321875,1.0364438969304999,3,1,Premium,1
3621-CHYVB,49-72 months,48.8140350877193,1.0222469810235768,4,1,Medium,1
8042-RNLKO,49-72 months,25.74469696969697,0.9885531000794514,0,0,Low,1
1792-UXAFY,13-24 months,88.0529411764706,1.0124590821030128,3,1,High,0
5372-FBKBN,13-24 months,21.53333333333333,0.963622291021672,0,1,Low,0
0420-TXVSG,49-72 months,67.09772727272727,0.9851302374419943,3,0,Medium,1
6217-TOWGS,13-24 months,77.79705882352941,0.9691883104608522,3,1,High,1
0515-YPMCW,0-6 months,70.45,1.0,0,1,High,0
0378-XSZPU,49-72 months,61.4448275862069,0.9813682024804983,3,0,Medium,1
1045-LTCYT,7-12 months,17.46875,1.2050089445438283,0,1,Low,1
1544-JJMYL,25-48 months,71.38148148148149,0.9715404970684376,4,0,High,1
4636-JGAAI,25-48 months,88.24264705882354,1.006882759770019,2,1,High,0
6874-SGLHU,25-48 months,100.71000000000001,0.9631615529738853,3,0,Premium,1
5951-AOFIH,25-48 months,68.04242424242425,0.975861761824174,3,1,Medium,1
4729-XKASR,0-6 months,24.75,1.0,0,1,Low,0
3059-NGMXB,13-24 months,67.475,1.0255650240829939,3,1,Medium,0
8652-YHIYU,13-24 months,79.0125,1.0061699098243948,1,0,High,1
5278-PNYOX,49-72 months,100.36224489795919,1.0028671648619796,4,0,Premium,1
5449-FIBXJ,13-24 months,105.93157894736842,0.9751577482983057,4,1,Premium,0
3486-HOOGQ,49-72 months,82.04714285714286,0.971392753295144,5,0,High,1
5061-PBXFW,25-48 months,58.2703125,1.0537098114927734,3,1,Medium,1
8630-FJLIB,13-24 months,67.86944444444445,1.0284451356771578,0,1,Medium,0
3891-NLXJB,25-48 months,37.59054054054054,1.0787288348851423,3,0,Medium,0
4749-OJKQU,0-6 months,75.5875,1.0008268562923763,0,1,High,0
0577-WHMEV,13-24 months,85.93125,1.0554949450869153,3,1,High,0
5453-AXEPF,13-24 months,78.64117647058823,1.023636771635874,1,1,High,1
3639-XJHKQ,13-24 months,68.30526315789473,0.887193712436431,3,1,Medium,0
3716-LRGXK,49-72 months,101.12333333333332,1.0002637043873819,3,0,Premium,1
2263-SFSQZ,49-72 months,23.965686274509803,1.0410717938228677,0,0,Low,0
9950-MTGYX,25-48 months,17.426785714285714,1.164873450148581,0,0,Low,1
3397-AVTKU,25-48 months,59.268604651162796,1.0123403503953228,2,0,Medium,0
4825-FUREZ,25-48 months,19.892857142857142,1.0179533213644525,0,0,Low,0
9837-BMCLM,0-6 months,80.68333333333334,0.9729394753150176,1,1,High,0
2672-OJQZP,0-6 months,44.75,1.0,0,1,Medium,0
0137-UDEUO,0-6 months,21.25,0.9341176470588236,0,1,Low,0
3134-DSHVC,49-72 months,98.70555555555555,0.9928519164743627,4,0,Premium,1
6161-UUUTA,0-6 months,86.96666666666665,0.9187428133384441,1,1,High,0
7821-DPRQE,49-72 months,107.66029411764706,1.0003688071138794,5,1,Premium,0
6543-XRMYR,25-48 months,98.91166666666666,1.0079700743087268,3,1,Premium,0
2001-EWBQU,49-72 months,105.56333333333333,0.9918216552464556,4,0,Premium,0
4925-LMHOK,13-24 months,62.64666666666667,0.9354049164627009,2,1,Medium,1
1608-GMEWB,25-48 months,93.33888888888889,1.0060115469317303,2,1,Premium,1
6695-AMZUF,49-72 months,85.00285714285714,1.0170246378273,6,0,High,1
1455-UGQVH,7-12 months,103.775,0.9491688749698868,3,1,Premium,0
8410-BGQXN,0-6 months,23.35,0.8308351177730191,0,1,Low,0
8280-MQRQN,0-6 months,50.45,1.0,1,1,Medium,0
1619-YWUBB,49-72 months,23.748529411764707,1.0505913678865564,0,0,Low,1
7611-YKYTC,13-24 months,71.54318181818182,1.0483179262365385,1,1,High,1
2037-SGXHH,25-48 months,95.3763157894737,0.9923847363628838,3,1,Premium,0
3178-FESZO,0-6 months,100.25,1.0,3,1,Premium,1
0365-GXEZS,13-24 months,81.59722222222223,0.9583659574468085,2,1,High,0
0082-OQIQY,25-48 months,89.91724137931034,1.047630004601933,3,1,High,0
6087-MVHJH,13-24 months,88.88125,0.9951480205330147,2,1,High,0
4603-JANFB,0-6 months,69.85,1.0,0,1,Medium,0
3018-TFTSU,7-12 months,71.55,1.1418588399720475,2,1,High,1
3606-SBKRY,25-48 months,49.141935483870974,1.0184784035709595,3,0,Medium,0
4806-KEXQR,0-6 months,81.075,0.9855072463768116,1,1,High,0
0667-NSRGI,25-48 months,71.575,0.971707998602864,3,0,High,0
7083-YNSKY,13-24 months,26.64,0.9534534534534533,0,1,Low,1
6893-ODYYE,49-72 months,90.98899999999999,0.9902295881919793,4,0,Premium,1
8242-JSVBO,7-12 months,46.07142857142857,0.9691472868217055,0,1,Medium,1
2479-BRAMR,25-48 months,79.84268292682927,1.0489376976065738,2,1,High,1
9541-ZPSEA,49-72 months,79.04632352941177,1.0164925629982418,2,0,High,1
2665-NPTGL,25-48 months,96.5653846153846,1.015891982315689,3,1,Premium,1
1139-WUOAH,49-72 months,54.21140350877193,0.9841102894775166,4,0,Medium,1
4693-VWVBO,0-6 months,20.349999999999998,0.9606879606879608,0,1,Low,0
7434-SHXLS,0-6 months,20.9,1.0,0,1,Low,0
6937-GCDGQ,13-24 months,50.294736842105266,0.9732628714943491,1,0,Medium,1
0988-JRWWP,0-6 months,46.800000000000004,1.158119658119658,1,1,Medium,0
5075-JSDKI,49-72 months,25.306779661016947,0.9661442636126181,0,0,Low,0
7908-QCBCA,0-6 months,69.4,1.0,0,1,Medium,0
8644-XYTSV,25-48 months,38.71547619047619,1.037052981150641,2,1,Medium,1
6711-FLDFB,7-12 months,77.30714285714285,0.9688626074101452,0,1,High,0
3873-WOSBC,49-72 months,26.64029850746269,0.9609501932881394,0,0,Low,1
7465-ZZRVX,0-6 months,70.35,1.0,0,1,High,0
7975-JMZNT,49-72 months,92.0590909090909,0.9960993433071645,6,0,Premium,1
7251-XFOIL,49-72 months,90.17377049180328,0.9892011780533033,2,1,High,0
4116-IQRFR,0-6 months,18.275,1.3187414500683996,0,0,Low,1
3714-JTVOV,25-48 months,76.89047619047619,0.9643587044032947,1,1,High,1
8259-DZLIZ,49-72 months,53.12265625,1.013691780519729,1,0,Medium,1
0442-ZXKVS,49-72 months,119.09351851851852,0.9706657544257935,6,0,Premium,1
7853-WNZSY,0-6 months,19.75,1.0,0,1,Low,1
3120-FAZKD,49-72 months,22.794444444444448,1.055081647574945,0,0,Low,1
8606-OEGQZ,13-24 months,25.258333333333333,1.001649620587265,0,0,Low,1
0225-ZORZP,0-6 months,78.35000000000001,1.075941289087428,2,1,High,0
4702-IOQDC,0-6 months,70.1,1.0,0,1,Medium,0
9489-JMTTN,49-72 months,91.60972222222222,0.9796995103018542,6,0,Premium,1
0575-CUQOV,49-72 months,97.78333333333333,1.0017044486108744,4,0,Premium,0
0967-BMLBD,7-12 months,17.849999999999998,1.120448179271709,0,0,Low,0
6178-KFNHS,7-12 months,75.77083333333333,1.0333791586472367,1,1,High,0
2830-LEWOA,49-72 months,105.72377049180328,0.9827496646844933,5,0,Premium,1
5006-MXVRN,25-48 months,19.55,1.0588235294117647,0,0,Low,1
1264-BYWMS,49-72 months,96.07181818181817,1.0075795569602286,2,1,Premium,0
9658-WYUFB,13-24 months,95.1470588235294,0.9921483771251933,3,1,Premium,0
8327-WKMIE,25-48 months,21.236486486486488,0.9488386891504931,0,0,Low,1
6917-FIJHC,49-72 months,24.666666666666668,1.054054054054054,0,0,Low,0
5329-KRDTM,49-72 months,74.94791666666667,1.0320500347463515,4,0,High,1
7797-EJMDP,7-12 months,71.8125,0.9197563098346387,3,1,High,1
3530-VWVGU,13-24 months,18.195454545454545,1.0936797401948537,0,1,Low,0
2013-SGDXK,0-6 months,84.3,1.0,2,1,High,0
6368-NWMCE,25-48 months,69.90263157894738,0.9749275307758912,3,1,Medium,1
3633-CDBUW,13-24 months,85.05588235294118,0.9505515405096994,5,0,High,0
0707-HOVVN,49-72 months,74.46642857142857,1.0138796965075347,4,0,High,1
8580-QVLOC,49-72 months,89.44791666666667,1.0335623617095608,6,0,High,1
3956-MGXOG,25-48 months,80.17678571428571,1.0052785139980844,1,1,High,0
9274-UARKJ,13-24 months,75.33333333333333,1.1044247787610622,2,1,High,1
4077-HWUYD,49-72 months,89.76597222222222,0.9753138949273961,6,0,High,1
2012-NWRPA,7-12 months,102.83636363636364,0.9680427864214992,3,1,Premium,0
8808-ELEHO,7-12 months,73.24375,1.1093096680604146,1,1,High,0
0103-CSITQ,49-72 months,109.69649122807017,0.9972971676235867,5,0,Premium,1
3506-LCJDC,0-6 months,19.95,1.0,0,1,Low,1
8671-KKKOS,25-48 months,44.82934782608696,1.016075455228766,3,1,Medium,0
7305-ZWMAJ,25-48 months,19.57,1.0577414409810935,0,0,Low,1
9518-XXBXE,7-12 months,72.045,1.045180095773475,1,1,High,0
3934-HXCFZ,13-24 months,95.0608695652174,1.0440678741309914,4,1,Premium,0
6578-KRMAW,25-48 months,93.103125,1.0031886684791729,4,1,Premium,1
4860-IJUDE,13-24 months,73.58846153846153,1.0021951601944286,1,1,High,1
7666-WKRON,25-48 months,82.09102564102565,0.9800096828098889,2,0,High,0
9688-YGXVR,25-48 months,90.3,0.9761904761904763,3,1,Premium,1
0423-UDIJQ,7-12 months,49.766666666666666,0.9886135298057603,1,1,Medium,0
1945-XISKS,49-72 months,19.928358208955224,0.986032055122828,0,0,Low,0
4910-AQFFX,7-12 months,73.47222222222223,1.0799999999999998,1,1,High,1
2154-KVJFF,13-24 months,74.12333333333332,1.0759095201690878,1,1,High,0
5360-LJCNJ,49-72 months,106.40845070422536,0.9881733951025811,4,0,Premium,1
2607-FBDFF,0-6 months,49.0,1.0,1,1,Medium,1
9647-ERGBE,25-48 months,101.53833333333334,0.9853421532097894,3,1,Premium,0
3428-XZMAZ,0-6 months,69.35,1.0,0,1,Medium,0
1100-DDVRV,13-24 months,49.19705882352941,1.012255634602738,3,1,Medium,0
0378-TOVMS,0-6 months,90.73333333333333,0.9456282145481263,2,1,Premium,0
4355-HBJHH,49-72 months,79.00597014925373,1.0087845241243814,4,0,High,0
6728-WYQBC,0-6 months,20.95,1.0,0,1,Low,1
9058-CBREO,0-6 months,50.55,1.0,0,1,Medium,0
9029-FEGVJ,25-48 months,80.3125,0.9873929961089494,1,1,High,0
7216-KAOID,25-48 months,19.46829268292683,1.001628664495114,0,0,Low,1
0318-QUUOB,0-6 months,80.55,1.0,1,1,High,0
6145-NNPNO,0-6 months,44.15,1.0,0,1,Medium,1
5520-FVEWJ,7-12 months,76.40833333333333,1.105900316283128,2,1,High,0
5339-TJFEK,49-72 months,104.63225806451612,1.0082932544086818,4,1,Premium,0
5572-ZDXHY,13-24 months,84.34772727272728,0.999434160536739,2,1,High,0
